Unnamed: 0,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,season,player_id,pts_improvement,ast_improvement,trb_improvement,stl_improvement,blk_improvement,fg%_improvement,3p%_improvement,ft%_improvement,weighted_pts,weighted_ast,weighted_trb,pts_positional_rank,ast_positional_rank,trb_positional_rank,stl_positional_rank,blk_positional_rank,fg%_positional_rank,3p%_positional_rank,ft%_positional_rank,efficiency,efficiency_rank,consistency_score,consistency_rank
1194,Kessler Edwards,SF,22,TOT,36,4,10.7,1.0,2.6,0.387,0.5,1.5,0.309,0.5,1.1,0.5,0.478,0.3,0.4,0.733,0.6,1.1,1.7,0.6,0.4,0.2,0.4,1.1,2.8,2022,477,-0.282051282051282,-0.4,-0.1904761904761905,-0.1999999999999999,0.0,-0.1103448275862069,-0.1146131805157593,-0.046814044213264,0.84,0.18,0.51,106.0,103.0,101.0,91.0,86.0,104.0,92.0,79.0,0.5327102803738318,610.0,1.9057806799314552,332.0
1905,Kessler Edwards,SF,23,SAC,54,0,5.1,0.6,1.5,0.415,0.4,1.0,0.385,0.3,0.6,0.467,0.537,0.1,0.2,0.556,0.2,0.6,0.8,0.3,0.2,0.1,0.1,0.5,1.7,2023,477,-0.3928571428571428,-0.5,-0.5294117647058822,-0.5,-0.5,0.0723514211886304,0.2459546925566342,-0.2414733969986356,1.02,0.18,0.48,134.0,142.0,143.0,131.0,130.0,104.0,39.0,130.0,0.607843137254902,527.0,1.9057806799314552,291.0
465,Kevin Durant,PF,33,BRK,55,55,37.2,10.5,20.3,0.518,2.1,5.5,0.383,8.4,14.8,0.568,0.57,6.8,7.4,0.91,0.5,6.9,7.4,6.4,0.9,0.9,3.5,2.1,29.9,2021,478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.6400000000000001,0.7400000000000001,2.0,2.0,14.0,32.0,21.0,42.0,33.0,6.0,1.2231182795698925,16.0,1.7227884373886408,320.0
1195,Kevin Durant,PF,34,BRK,39,39,36.0,10.5,18.8,0.559,1.8,4.8,0.376,8.7,14.0,0.622,0.607,6.8,7.3,0.934,0.4,6.4,6.7,5.3,0.8,1.5,3.5,2.4,29.7,2022,478,-0.0066889632107023,-0.1718750000000001,-0.0945945945945946,-0.111111111111111,0.6666666666666665,0.0791505791505793,-0.0182767624020887,0.0263736263736265,8.91,1.59,2.01,3.0,5.0,18.0,33.0,2.0,15.0,32.0,11.0,1.2222222222222223,16.0,1.7227884373886408,313.0
1196,Kevin Durant,SF,34,PHO,8,8,33.6,9.1,16.0,0.57,2.8,5.1,0.537,6.4,10.9,0.586,0.656,5.0,6.0,0.833,0.4,6.0,6.4,3.5,0.3,1.3,2.5,0.9,26.0,2022,478,-0.1245791245791245,-0.3396226415094339,-0.044776119402985,-0.625,-0.1333333333333333,0.0196779964221822,0.4281914893617022,-0.1081370449678801,7.8,1.05,1.92,3.0,12.0,6.0,102.0,2.0,5.0,3.0,42.0,1.1160714285714284,28.0,1.7227884373886408,313.0
1197,Kevin Durant,PF-SF,34,TOT,47,47,35.6,10.3,18.3,0.56,2.0,4.9,0.404,8.3,13.4,0.617,0.614,6.5,7.1,0.919,0.4,6.3,6.7,5.0,0.7,1.4,3.3,2.1,29.1,2022,478,0.1192307692307692,0.4285714285714286,0.046875,1.3333333333333337,0.0769230769230768,-0.0175438596491226,-0.2476722532588454,0.1032412965186075,8.73,1.5,2.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.205056179775281,17.0,1.7227884373886408,313.0
1906,Kevin Durant,PF,35,PHO,75,75,37.2,10.0,19.1,0.523,2.2,5.4,0.413,7.8,13.7,0.567,0.581,4.8,5.6,0.856,0.5,6.1,6.6,5.0,0.9,1.2,3.3,1.8,27.1,2023,478,-0.0687285223367697,0.0,-0.0149253731343284,0.2857142857142858,-0.1428571428571428,-0.0660714285714286,0.022277227722772,-0.0685527747551687,16.26,3.0,3.959999999999999,2.0,8.0,20.0,26.0,7.0,34.0,16.0,21.0,1.0967741935483872,36.0,1.7227884373886408,266.0
466,Kevin Huerter,SG,23,ATL,74,60,29.6,4.7,10.3,0.454,2.2,5.6,0.389,2.5,4.7,0.53,0.559,0.6,0.7,0.808,0.4,3.0,3.4,2.7,0.7,0.4,1.2,2.5,12.1,2021,479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.27,0.34,47.0,50.0,52.0,85.0,39.0,46.0,45.0,84.0,0.6520270270270269,492.0,2.5238858928247923,476.0
1198,Kevin Huerter,SG,24,SAC,75,75,29.4,5.6,11.5,0.485,2.7,6.8,0.402,2.9,4.7,0.604,0.603,1.3,1.7,0.725,0.6,2.8,3.3,2.9,1.1,0.3,1.3,2.4,15.2,2022,479,0.256198347107438,0.0740740740740739,-0.0294117647058823,0.5714285714285716,-0.2500000000000001,0.0682819383259911,0.0334190231362467,-0.1027227722772278,4.56,0.87,0.99,24.0,39.0,42.0,20.0,67.0,31.0,35.0,114.0,0.7755102040816327,264.0,2.5238858928247923,442.0
1907,Kevin Huerter,SG,25,SAC,64,59,24.4,3.9,8.8,0.443,1.9,5.3,0.361,2.0,3.4,0.571,0.553,0.6,0.7,0.766,0.6,2.9,3.5,2.6,0.7,0.4,0.8,2.1,10.2,2023,479,-0.3289473684210526,-0.1034482758620689,0.0606060606060605,-0.3636363636363637,0.3333333333333335,-0.0865979381443298,-0.1019900497512438,0.0565517241379311,6.119999999999999,1.56,2.1,44.0,42.0,33.0,58.0,41.0,66.0,70.0,85.0,0.7131147540983604,361.0,2.5238858928247923,418.0
467,Kevin Knox,SF,22,ATL,17,0,6.5,0.9,2.6,0.356,0.3,1.5,0.192,0.6,1.1,0.579,0.411,0.5,0.7,0.75,0.4,0.9,1.3,0.4,0.1,0.1,0.1,0.8,2.7,2021,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.04,0.13,122.0,126.0,128.0,136.0,129.0,124.0,132.0,78.0,0.7076923076923076,400.0,2.240323105948697,417.0
468,Kevin Knox,SF,22,NYK,13,0,8.5,1.2,3.1,0.375,0.8,2.2,0.357,0.4,0.9,0.417,0.5,0.5,0.8,0.7,0.6,1.1,1.7,0.2,0.2,0.1,0.4,0.4,3.6,2021,480,0.3333333333333332,-0.5,0.3076923076923077,1.0,0.0,0.053370786516854,0.8593749999999998,-0.0666666666666667,0.36,0.02,0.17,108.0,137.0,116.0,128.0,129.0,116.0,52.0,95.0,0.6823529411764706,440.0,2.240323105948697,417.0
469,Kevin Knox,SF,22,TOT,30,0,7.4,1.0,2.8,0.365,0.5,1.8,0.278,0.5,1.0,0.516,0.453,0.5,0.7,0.727,0.5,1.0,1.5,0.3,0.1,0.1,0.2,0.6,3.1,2021,480,-0.1388888888888888,0.4999999999999998,-0.1176470588235294,-0.5,0.0,-0.0266666666666667,-0.2212885154061623,0.0385714285714287,0.31,0.03,0.15,117.0,136.0,123.0,136.0,129.0,119.0,111.0,81.0,0.6891891891891891,428.0,2.240323105948697,417.0
1199,Kevin Knox,PF,23,DET,42,1,14.1,2.0,4.3,0.469,1.0,2.8,0.371,1.0,1.5,0.651,0.589,0.6,0.8,0.788,0.5,2.1,2.6,0.4,0.3,0.3,0.8,1.8,5.6,2022,480,0.8064516129032255,0.3333333333333335,0.7333333333333334,2.0,2.0,0.284931506849315,0.3345323741007193,0.0839064649243466,1.68,0.12,0.78,73.0,105.0,85.0,98.0,77.0,57.0,38.0,43.0,0.6524822695035462,461.0,2.240323105948697,394.0
1200,Kevin Knox,SF,23,POR,21,4,17.1,3.2,7.3,0.444,1.0,3.3,0.314,2.2,4.0,0.554,0.516,1.0,1.3,0.741,0.7,2.6,3.3,0.9,0.5,0.0,0.9,1.0,8.5,2022,480,0.517857142857143,1.25,0.2692307692307691,0.6666666666666667,-1.0,-0.0533049040511726,-0.1536388140161725,-0.0596446700507614,2.55,0.27,0.99,56.0,85.0,59.0,80.0,125.0,69.0,88.0,74.0,0.7719298245614034,267.0,2.240323105948697,394.0
1201,Kevin Knox,PF-SF,23,TOT,63,5,15.1,2.4,5.3,0.458,1.0,3.0,0.349,1.4,2.3,0.596,0.556,0.7,1.0,0.767,0.5,2.3,2.8,0.5,0.4,0.2,0.8,1.5,6.6,2022,480,-0.2235294117647059,-0.4444444444444444,-0.1515151515151515,-0.1999999999999999,0.0,0.0315315315315316,0.1114649681528661,0.0350877192982457,1.98,0.15,0.84,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.6953642384105959,393.0,2.240323105948697,394.0
1908,Kevin Knox,SF,24,DET,31,11,18.1,2.8,6.0,0.462,1.0,3.0,0.33,1.8,3.0,0.598,0.546,0.6,0.7,0.909,0.6,1.8,2.4,0.7,0.4,0.2,0.7,1.6,7.2,2023,480,0.090909090909091,0.3999999999999999,-0.1428571428571428,0.0,0.0,0.0087336244541484,-0.0544412607449855,0.1851368970013038,4.32,0.42,1.44,61.0,109.0,83.0,103.0,96.0,56.0,92.0,15.0,0.6022099447513812,539.0,2.240323105948697,361.0
470,Kevin Love,PF,33,CLE,74,4,22.5,4.4,10.3,0.43,2.5,6.4,0.392,1.9,3.8,0.493,0.553,2.2,2.7,0.838,1.2,6.1,7.2,2.2,0.4,0.2,1.3,1.4,13.6,2021,481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.22,0.7200000000000001,24.0,22.0,17.0,90.0,121.0,109.0,31.0,26.0,1.0488888888888888,51.0,2.404786892845185,449.0
1202,Kevin Love,PF,34,CLE,41,3,20.0,2.7,7.0,0.389,1.7,4.8,0.354,1.0,2.2,0.467,0.511,1.4,1.5,0.889,1.0,5.8,6.8,1.9,0.2,0.2,1.1,1.6,8.5,2022,481,-0.375,-0.1363636363636364,-0.0555555555555555,-0.5,0.0,-0.0953488372093023,-0.0969387755102041,0.0608591885441527,2.55,0.57,2.04,44.0,32.0,16.0,106.0,98.0,111.0,52.0,14.0,0.8799999999999999,160.0,2.404786892845185,426.0
1203,Kevin Love,PF,34,MIA,21,17,20.0,2.6,6.6,0.388,1.4,4.8,0.297,1.1,1.8,0.632,0.496,1.1,1.3,0.857,0.8,4.9,5.7,1.9,0.4,0.2,1.1,1.5,7.7,2022,481,-0.0941176470588235,0.0,-0.1617647058823529,1.0,0.0,-0.0025706940874036,-0.1610169491525424,-0.0359955005624297,2.31,0.57,1.71,54.0,32.0,27.0,81.0,98.0,112.0,87.0,24.0,0.795,242.0,2.404786892845185,426.0
1204,Kevin Love,PF,34,TOT,62,20,20.0,2.7,6.8,0.389,1.6,4.8,0.334,1.1,2.1,0.516,0.506,1.3,1.5,0.879,1.0,5.5,6.4,1.9,0.3,0.2,1.1,1.6,8.2,2022,481,0.0649350649350648,0.0,0.1228070175438595,-0.2500000000000001,0.0,0.0025773195876288,0.1245791245791247,0.0256709451575263,2.4599999999999995,0.57,1.92,48.0,32.0,22.0,98.0,98.0,111.0,64.0,16.0,0.85,180.0,2.404786892845185,426.0
1909,Kevin Love,PF,35,MIA,55,5,16.8,2.9,6.5,0.44,1.5,4.4,0.344,1.3,2.1,0.643,0.557,1.5,2.0,0.787,1.1,5.1,6.1,2.1,0.3,0.2,0.9,1.8,8.8,2023,481,0.0731707317073173,0.1052631578947369,-0.0468750000000001,0.0,0.0,0.1311053984575836,0.0299401197604789,-0.1046643913538111,5.28,1.26,3.66,49.0,36.0,27.0,116.0,120.0,91.0,71.0,51.0,1.0416666666666663,56.0,2.404786892845185,395.0
471,Kevin Pangos,PG,29,CLE,24,3,6.9,0.6,1.9,0.326,0.3,1.1,0.231,0.4,0.8,0.45,0.391,0.1,0.2,0.75,0.1,0.4,0.5,1.3,0.1,0.0,0.3,0.5,1.6,2021,482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,0.05,138.0,116.0,140.0,137.0,155.0,122.0,118.0,101.0,0.5072463768115942,688.0,0.0,0.0
472,Kevin Porter Jr.,PG,21,HOU,61,61,31.3,5.5,13.2,0.415,2.5,6.8,0.375,3.0,6.5,0.456,0.511,2.0,3.2,0.642,0.7,3.7,4.4,6.2,1.1,0.4,3.1,2.6,15.6,2021,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.6200000000000001,0.44,24.0,21.0,20.0,37.0,34.0,69.0,41.0,117.0,0.8849840255591055,157.0,2.5455844122715714,481.0
1205,Kevin Porter Jr.,PG,22,HOU,59,59,34.3,6.6,15.0,0.442,2.4,6.5,0.366,4.2,8.5,0.501,0.522,3.5,4.5,0.784,1.3,4.0,5.3,5.7,1.4,0.3,3.2,2.6,19.2,2022,483,0.2307692307692308,-0.0806451612903226,0.2045454545454543,0.2727272727272725,-0.2500000000000001,0.0650602409638554,-0.024,0.2211838006230528,5.76,1.71,1.59,21.0,34.0,10.0,14.0,58.0,48.0,46.0,70.0,0.9300291545189504,104.0,2.5455844122715714,449.0
1206,Kevon Harris,SG,25,ORL,34,0,13.4,1.4,3.1,0.439,0.5,1.3,0.372,0.9,1.9,0.484,0.514,0.9,1.2,0.756,0.8,1.2,2.1,0.5,0.5,0.1,0.6,1.6,4.1,2022,484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2299999999999998,0.15,0.63,127.0,153.0,92.0,111.0,140.0,77.0,71.0,100.0,0.544776119402985,597.0,1.4849242404917495,251.0
1910,Kevon Harris,SG,26,ORL,2,0,3.0,1.0,1.5,0.667,0.0,0.0,0.0,1.0,1.5,0.667,0.667,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,1.5,2.0,2023,484,-0.5121951219512195,0.0,-0.5238095238095238,-1.0,-1.0,0.519362186788155,-1.0,-1.0,1.2,0.3,0.6,136.0,140.0,134.0,154.0,154.0,1.0,154.0,154.0,1.1666666666666667,16.0,1.4849242404917495,217.0
473,Kevon Looney,C,25,GSW,82,80,21.1,2.5,4.4,0.571,0.0,0.0,0.0,2.5,4.4,0.573,0.571,0.9,1.5,0.6,2.5,4.7,7.3,2.0,0.6,0.6,0.8,2.6,6.0,2021,485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.2,0.73,76.0,26.0,31.0,49.0,72.0,50.0,130.0,90.0,0.7819905213270142,277.0,1.2583057392117916,181.0
1207,Kevon Looney,C,26,GSW,82,70,23.9,3.0,4.7,0.63,0.0,0.0,0.0,3.0,4.7,0.632,0.63,1.1,1.9,0.606,3.3,5.9,9.3,2.5,0.6,0.6,0.5,2.7,7.0,2022,485,0.1666666666666667,0.25,0.2739726027397262,0.0,0.0,0.1033274956217162,0.0,0.01,2.1,0.75,2.79,56.0,18.0,15.0,41.0,70.0,34.0,129.0,102.0,0.8368200836820086,199.0,1.2583057392117916,189.0
1911,Kevon Looney,C,27,GSW,74,36,16.1,1.9,3.1,0.597,0.0,0.0,0.0,1.9,3.1,0.599,0.597,0.8,1.1,0.675,1.9,3.7,5.7,1.8,0.4,0.4,0.7,2.1,4.5,2023,485,-0.3571428571428571,-0.28,-0.3870967741935484,-0.3333333333333332,-0.3333333333333332,-0.0523809523809524,0.0,0.1138613861386139,2.7,1.08,3.42,73.0,28.0,41.0,73.0,86.0,36.0,119.0,75.0,0.7950310559006211,249.0,1.2583057392117916,153.0
1912,Keyontae Johnson,SF,23,OKC,9,0,7.3,0.6,1.8,0.313,0.1,0.3,0.333,0.4,1.4,0.308,0.344,0.0,0.0,0.0,0.4,0.7,1.1,0.4,0.1,0.0,0.4,0.6,1.2,2023,486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.24,0.66,146.0,127.0,127.0,144.0,155.0,138.0,91.0,155.0,0.3835616438356165,705.0,0.0,0.0
1913,Keyonte George,PG,20,UTA,75,44,27.0,4.3,10.9,0.391,2.0,5.9,0.334,2.3,5.0,0.459,0.482,2.5,3.0,0.848,0.2,2.6,2.8,4.4,0.5,0.1,2.5,1.2,13.0,2023,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2.64,1.68,30.0,45.0,58.0,107.0,116.0,108.0,84.0,45.0,0.7703703703703704,274.0,0.0,0.0
474,Khem Birch,C,29,TOR,55,28,18.0,1.8,3.6,0.485,0.0,0.3,0.0,1.8,3.4,0.522,0.485,1.0,1.3,0.746,2.2,2.1,4.3,1.0,0.5,0.5,0.5,1.9,4.5,2021,488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.1,0.43,88.0,62.0,77.0,59.0,85.0,94.0,130.0,41.0,0.6000000000000001,574.0,1.6263455967290592,282.0
1208,Khem Birch,C,30,TOR,20,0,8.1,1.0,1.6,0.594,0.1,0.1,0.5,0.9,1.5,0.6,0.609,0.2,0.3,0.8,0.4,0.9,1.3,0.4,0.3,0.3,0.4,1.2,2.2,2022,488,-0.5111111111111111,-0.6,-0.6976744186046511,-0.4,-0.4,0.2247422680412369,0.0,0.0723860589812332,0.66,0.12,0.39,120.0,108.0,124.0,86.0,114.0,48.0,14.0,21.0,0.5555555555555556,581.0,1.6263455967290592,277.0
475,Khris Middleton,SF,30,MIL,66,66,32.4,6.8,15.5,0.443,2.5,6.6,0.373,4.4,8.9,0.494,0.522,3.9,4.4,0.89,0.6,4.8,5.4,5.4,1.2,0.3,2.9,2.4,20.1,2021,489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.54,0.54,8.0,5.0,17.0,12.0,87.0,64.0,35.0,17.0,1.0,76.0,2.88675134594813,547.0
1209,Khris Middleton,SF,31,MIL,33,19,24.3,5.4,12.3,0.436,1.5,4.9,0.315,3.8,7.4,0.516,0.499,2.8,3.1,0.902,0.8,3.4,4.2,4.9,0.7,0.2,2.2,2.1,15.1,2022,489,-0.2487562189054727,-0.0925925925925925,-0.2222222222222222,-0.4166666666666666,-0.3333333333333332,-0.0158013544018058,-0.1554959785522788,0.0134831460674158,4.529999999999999,1.47,1.26,21.0,4.0,32.0,50.0,86.0,77.0,87.0,8.0,1.0329218106995883,55.0,2.88675134594813,511.0
1914,Khris Middleton,SF,32,MIL,55,55,27.0,5.8,11.7,0.493,1.7,4.5,0.381,4.1,7.2,0.563,0.566,1.8,2.2,0.833,0.7,3.9,4.7,5.3,0.9,0.3,2.3,2.6,15.1,2023,489,0.0,0.0816326530612243,0.119047619047619,0.2857142857142858,0.4999999999999998,0.1307339449541285,0.2095238095238094,-0.0764966740576497,9.06,3.18,2.82,18.0,3.0,25.0,40.0,78.0,26.0,43.0,41.0,0.974074074074074,91.0,2.88675134594813,478.0
476,Killian Hayes,PG,20,DET,66,40,25.0,2.7,7.0,0.383,0.7,2.5,0.263,2.0,4.4,0.452,0.431,0.9,1.1,0.77,0.5,2.6,3.2,4.2,1.2,0.5,1.7,2.8,6.9,2021,490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6900000000000001,0.42,0.32,74.0,51.0,43.0,33.0,19.0,102.0,107.0,88.0,0.64,510.0,1.962990915244728,360.0
1210,Killian Hayes,PG,21,DET,76,56,28.3,4.0,10.7,0.377,1.1,3.8,0.28,3.0,7.0,0.429,0.426,1.2,1.5,0.821,0.4,2.5,2.9,6.2,1.4,0.4,2.3,2.9,10.3,2022,490,0.4927536231884057,0.4761904761904763,-0.0937500000000001,0.1666666666666667,-0.1999999999999999,-0.0156657963446474,0.0646387832699619,0.0662337662337662,3.0900000000000003,1.86,0.87,53.0,27.0,56.0,14.0,40.0,113.0,113.0,56.0,0.7491166077738515,297.0,1.962990915244728,347.0
1915,Killian Hayes,PG,22,DET,42,31,24.0,2.8,6.7,0.413,0.5,1.8,0.297,2.3,5.0,0.455,0.452,0.8,1.2,0.66,0.3,2.6,2.8,4.9,0.9,0.5,1.2,1.8,6.9,2023,490,-0.3300970873786407,-0.2096774193548386,-0.0344827586206897,-0.3571428571428571,0.25,0.0954907161803713,0.0607142857142855,-0.1961023142509134,4.14,2.94,1.68,68.0,35.0,58.0,50.0,21.0,87.0,104.0,118.0,0.6666666666666666,440.0,1.962990915244728,302.0
477,Killian Tillie,C,23,MEM,36,3,12.8,1.2,3.5,0.339,0.8,2.4,0.314,0.4,1.1,0.39,0.445,0.1,0.2,0.625,0.6,1.1,1.7,0.6,0.6,0.4,0.4,1.6,3.3,2021,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.06,0.17,102.0,86.0,118.0,49.0,98.0,121.0,49.0,84.0,0.5156249999999999,679.0,0.0,0.0
478,Kira Lewis Jr.,PG,20,NOP,24,0,14.2,2.5,6.1,0.404,0.5,2.4,0.224,1.9,3.7,0.523,0.449,0.4,0.5,0.833,0.4,1.3,1.6,2.0,0.5,0.0,1.1,0.7,5.9,2021,492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900000000000001,0.2,0.16,87.0,92.0,103.0,106.0,155.0,78.0,120.0,65.0,0.7042253521126761,402.0,1.9849433241279208,362.0
1211,Kira Lewis Jr.,PG,21,NOP,25,0,9.4,1.6,3.5,0.455,0.6,1.4,0.441,1.0,2.2,0.463,0.54,0.8,0.9,0.864,0.2,1.1,1.3,0.9,0.4,0.1,0.4,1.0,4.6,2022,492,-0.2203389830508475,-0.55,-0.1875,-0.1999999999999999,0.0,0.1262376237623761,0.96875,0.0372148859543817,1.38,0.27,0.39,100.0,127.0,111.0,107.0,116.0,39.0,9.0,30.0,0.776595744680851,263.0,1.9849433241279208,350.0
1916,Kira Lewis Jr.,PG,22,NOP,15,0,9.6,1.1,3.5,0.308,0.1,1.3,0.1,0.9,2.1,0.438,0.327,0.7,0.7,0.909,0.3,0.7,0.9,1.2,0.3,0.1,0.5,0.5,2.9,2023,492,-0.3695652173913043,0.3333333333333332,-0.3076923076923077,-0.2500000000000001,0.0,-0.3230769230769231,-0.7732426303854876,0.0520833333333334,1.74,0.72,0.54,122.0,118.0,127.0,125.0,116.0,132.0,134.0,20.0,0.5625,593.0,1.9849433241279208,308.0
1917,Kira Lewis Jr.,PG,22,TOR,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,492,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,0.0,735.0,1.9849433241279208,308.0
1918,Kira Lewis Jr.,PG,22,TOT,28,0,9.5,1.2,3.3,0.37,0.1,1.2,0.121,1.1,2.1,0.508,0.391,0.6,0.7,0.85,0.3,0.6,0.9,1.3,0.3,0.1,0.5,0.5,3.2,2023,492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.78,0.54,119.0,116.0,127.0,125.0,116.0,118.0,131.0,43.0,0.6105263157894737,521.0,1.9849433241279208,308.0
1919,Kira Lewis Jr.,PG,22,UTA,12,0,9.9,1.5,3.3,0.45,0.2,1.1,0.154,1.3,2.3,0.593,0.475,0.6,0.8,0.778,0.4,0.6,1.0,1.6,0.3,0.1,0.5,0.3,3.8,2023,492,0.1874999999999997,0.2307692307692308,0.1111111111111111,0.0,0.0,0.2162162162162162,0.2727272727272727,-0.084705882352941,2.28,0.96,0.6,109.0,107.0,123.0,125.0,116.0,46.0,125.0,89.0,0.6868686868686869,408.0,1.9849433241279208,308.0
479,Klay Thompson,SG,31,GSW,32,32,29.4,7.7,17.9,0.429,3.6,9.3,0.385,4.1,8.7,0.477,0.529,1.4,1.6,0.902,0.5,3.4,3.9,2.8,0.5,0.5,1.3,1.7,20.4,2021,493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.2799999999999999,0.39,11.0,46.0,30.0,131.0,21.0,85.0,48.0,21.0,0.95578231292517,100.0,2.0207259421636907,376.0
1212,Klay Thompson,SG,32,GSW,69,69,33.0,7.9,18.1,0.436,4.4,10.6,0.412,3.6,7.6,0.47,0.556,1.7,1.9,0.879,0.6,3.6,4.1,2.4,0.7,0.4,1.8,1.9,21.9,2022,493,0.0735294117647058,-0.1428571428571428,0.0512820512820513,0.3999999999999999,-0.1999999999999999,0.0163170163170163,0.07012987012987,-0.0254988913525499,6.569999999999999,0.72,1.2299999999999998,8.0,49.0,22.0,71.0,37.0,84.0,27.0,33.0,0.8939393939393938,144.0,2.0207259421636907,357.0
1920,Klay Thompson,SF,33,GSW,77,63,29.7,6.4,14.7,0.432,3.5,9.0,0.387,2.9,5.7,0.503,0.551,1.6,1.8,0.927,0.5,2.8,3.3,2.3,0.6,0.5,1.5,1.6,17.9,2023,493,-0.182648401826484,-0.0416666666666667,-0.1951219512195121,-0.1428571428571428,0.25,-0.0091743119266055,-0.0606796116504854,0.0546075085324233,10.739999999999998,1.38,1.98,8.0,28.0,63.0,76.0,44.0,91.0,36.0,14.0,0.8282828282828284,208.0,2.0207259421636907,315.0
1921,Kobe Brown,PF,24,LAC,44,0,9.0,0.8,2.0,0.411,0.3,1.1,0.292,0.5,1.0,0.548,0.489,0.0,0.0,0.5,0.5,1.0,1.4,0.6,0.3,0.1,0.2,1.1,2.0,2023,494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.36,0.84,129.0,117.0,127.0,116.0,136.0,111.0,105.0,125.0,0.4888888888888888,668.0,0.0,0.0
1922,Kobe Bufkin,SG,20,ATL,17,0,11.5,2.0,5.4,0.37,0.5,2.4,0.225,1.5,3.1,0.481,0.418,0.2,0.5,0.5,0.4,1.6,1.9,1.6,0.4,0.3,0.6,1.2,4.8,2023,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.96,1.14,95.0,65.0,87.0,102.0,67.0,128.0,124.0,138.0,0.7826086956521741,259.0,0.0,0.0
1213,Kobi Simmons,PG,25,CHO,5,0,5.6,0.2,1.2,0.167,0.2,1.0,0.2,0.0,0.2,0.0,0.25,0.4,0.4,1.0,0.2,0.6,0.8,1.0,0.0,0.4,0.2,0.0,1.0,2022,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.24,131.0,124.0,127.0,135.0,40.0,132.0,126.0,6.0,0.5714285714285714,565.0,2.8284271247461903,501.0
1923,Kobi Simmons,PG,26,TOR,4,0,16.8,2.3,5.3,0.429,0.5,2.0,0.25,1.8,3.3,0.538,0.476,0.0,0.0,0.0,0.3,1.5,1.8,3.0,1.5,0.5,0.3,1.3,5.0,2023,496,4.0,2.0,1.25,0.0,0.25,1.5688622754491015,0.25,-1.0,3.0,1.7999999999999998,1.08,94.0,66.0,93.0,9.0,21.0,72.0,115.0,147.0,0.7023809523809524,378.0,2.8284271247461903,468.0
480,Kris Dunn,PG,27,POR,14,3,24.0,3.1,7.3,0.431,0.1,0.8,0.091,3.1,6.5,0.473,0.436,1.2,1.3,0.944,0.6,2.9,3.5,5.6,1.6,0.2,2.3,2.7,7.6,2021,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.5599999999999999,0.35,65.0,31.0,33.0,13.0,90.0,53.0,135.0,23.0,0.7708333333333334,297.0,4.021608301828179,642.0
1214,Kris Dunn,PG,28,UTA,22,3,25.8,5.3,9.8,0.537,0.8,1.6,0.472,4.5,8.2,0.55,0.576,1.9,2.4,0.774,0.4,4.1,4.5,5.6,1.1,0.5,1.6,2.6,13.2,2022,497,0.736842105263158,0.0,0.2857142857142858,-0.3125,1.5,0.2459396751740139,4.186813186813187,-0.1800847457627118,3.959999999999999,1.68,1.35,36.0,35.0,20.0,35.0,23.0,8.0,5.0,74.0,0.9651162790697674,83.0,4.021608301828179,607.0
