Unnamed: 0,rk,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,season,pts_improvement,ast_improvement,trb_improvement,stl_improvement,blk_improvement,fg%_improvement,3p%_improvement,ft%_improvement,weighted_pts,weighted_ast,weighted_trb,pts_positional_rank,ast_positional_rank,trb_positional_rank,stl_positional_rank,blk_positional_rank,fg%_positional_rank,3p%_positional_rank,ft%_positional_rank,efficiency,efficiency_rank,consistency_score,consistency_rank
1376,271,Kevin Knox,PF,23,DET,42,1,14.1,2.0,4.3,0.469,1.0,2.8,0.371,1.0,1.5,0.651,0.589,0.6,0.8,0.788,0.5,2.1,2.6,0.4,0.3,0.3,0.8,1.8,5.6,2023,0.8064516129032255,0.3333333333333335,0.7333333333333334,1.9999999999999996,1.9999999999999996,0.284931506849315,0.33453237410071934,0.08390646492434661,1.68,0.12,0.78,73.0,105.0,85.0,98.0,77.0,57.0,38.0,43.0,0.6524822695035462,461.0,2.2403231059486974,265.0
1377,271,Kevin Knox,SF,23,POR,21,4,17.1,3.2,7.3,0.444,1.0,3.3,0.314,2.2,4.0,0.554,0.516,1.0,1.3,0.741,0.7,2.6,3.3,0.9,0.5,0.0,0.9,1.0,8.5,2023,0.517857142857143,1.25,0.26923076923076916,0.6666666666666667,-1.0,-0.05330490405117261,-0.15363881401617252,-0.05964467005076146,2.55,0.27,0.9899999999999999,56.0,85.0,59.0,80.0,125.0,69.0,88.0,74.0,0.7719298245614034,267.0,2.2403231059486974,265.0
1375,271,Kevin Knox,PF-SF,23,TOT,63,5,15.1,2.4,5.3,0.458,1.0,3.0,0.349,1.4,2.3,0.596,0.556,0.7,1.0,0.767,0.5,2.3,2.8,0.5,0.4,0.2,0.8,1.5,6.6,2023,-0.22352941176470598,-0.4444444444444444,-0.1515151515151515,-0.19999999999999996,,0.031531531531531654,0.1114649681528661,0.03508771929824572,1.9799999999999998,0.15,0.84,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.6953642384105959,393.0,2.2403231059486974,265.0
2282,280,Kevin Knox,SF,24,DET,31,11,18.1,2.8,6.0,0.462,1.0,3.0,0.33,1.8,3.0,0.598,0.546,0.6,0.7,0.909,0.6,1.8,2.4,0.7,0.4,0.2,0.7,1.6,7.2,2024,0.09090909090909105,0.3999999999999999,-0.1428571428571428,0.0,0.0,0.008733624454148492,-0.054441260744985565,0.18513689700130387,4.32,0.42,1.44,61.0,109.0,83.0,103.0,96.0,56.0,92.0,15.0,0.6022099447513812,539.0,2.2403231059486974,274.0
461,339,Kevin Love,PF,33,CLE,74,4,22.5,4.4,10.3,0.43,2.5,6.4,0.392,1.9,3.8,0.493,0.553,2.2,2.7,0.838,1.2,6.1,7.2,2.2,0.4,0.2,1.3,1.4,13.6,2022,,,,,,,,,1.36,0.22000000000000003,0.7200000000000001,24.0,22.0,17.0,90.0,121.0,109.0,31.0,26.0,1.0488888888888888,51.0,2.4047868928451854,242.0
1410,299,Kevin Love,PF,34,CLE,41,3,20.0,2.7,7.0,0.389,1.7,4.8,0.354,1.0,2.2,0.467,0.511,1.4,1.5,0.889,1.0,5.8,6.8,1.9,0.2,0.2,1.1,1.6,8.5,2023,-0.375,-0.13636363636363646,-0.05555555555555558,-0.5,0.0,-0.09534883720930232,-0.09693877551020413,0.06085918854415273,2.55,0.57,2.04,44.0,32.0,16.0,106.0,98.0,111.0,52.0,14.0,0.8799999999999999,160.0,2.4047868928451854,233.0
1411,299,Kevin Love,PF,34,MIA,21,17,20.0,2.6,6.6,0.388,1.4,4.8,0.297,1.1,1.8,0.632,0.496,1.1,1.3,0.857,0.8,4.9,5.7,1.9,0.4,0.2,1.1,1.5,7.7,2023,-0.09411764705882353,0.0,-0.16176470588235292,1.0,0.0,-0.0025706940874036244,-0.1610169491525424,-0.03599550056242973,2.31,0.57,1.71,54.0,32.0,27.0,81.0,98.0,112.0,87.0,24.0,0.795,242.0,2.4047868928451854,233.0
1409,299,Kevin Love,PF,34,TOT,62,20,20.0,2.7,6.8,0.389,1.6,4.8,0.334,1.1,2.1,0.516,0.506,1.3,1.5,0.879,1.0,5.5,6.4,1.9,0.3,0.2,1.1,1.6,8.2,2023,0.06493506493506485,0.0,0.12280701754385959,-0.2500000000000001,0.0,0.002577319587628857,0.12457912457912479,0.025670945157526326,2.4599999999999995,0.57,1.92,48.0,32.0,22.0,98.0,98.0,111.0,64.0,16.0,0.85,180.0,2.4047868928451854,233.0
2315,307,Kevin Love,PF,35,MIA,55,5,16.8,2.9,6.5,0.44,1.5,4.4,0.344,1.3,2.1,0.643,0.557,1.5,2.0,0.787,1.1,5.1,6.1,2.1,0.3,0.2,0.9,1.8,8.8,2024,0.07317073170731736,0.10526315789473695,-0.04687500000000011,0.0,0.0,0.13110539845758362,0.029940119760478945,-0.10466439135381111,5.28,1.26,3.6599999999999997,49.0,36.0,27.0,116.0,120.0,91.0,71.0,51.0,1.0416666666666665,56.0,2.4047868928451854,240.0
579,435,Kevin Pangos,PG,29,CLE,24,3,6.9,0.6,1.9,0.326,0.3,1.1,0.231,0.4,0.8,0.45,0.391,0.1,0.2,0.75,0.1,0.4,0.5,1.3,0.1,0.0,0.3,0.5,1.6,2022,,,,,,,,,0.16000000000000003,0.13,0.05,138.0,116.0,140.0,137.0,155.0,122.0,118.0,101.0,0.5072463768115942,688.0,,
597,451,Kevin Porter Jr.,PG,21,HOU,61,61,31.3,5.5,13.2,0.415,2.5,6.8,0.375,3.0,6.5,0.456,0.511,2.0,3.2,0.642,0.7,3.7,4.4,6.2,1.1,0.4,3.1,2.6,15.6,2022,,,,,,,,,1.56,0.6200000000000001,0.44000000000000006,24.0,21.0,20.0,37.0,34.0,69.0,41.0,117.0,0.8849840255591055,157.0,2.5455844122715714,211.0
1527,389,Kevin Porter Jr.,PG,22,HOU,59,59,34.3,6.6,15.0,0.442,2.4,6.5,0.366,4.2,8.5,0.501,0.522,3.5,4.5,0.784,1.3,4.0,5.3,5.7,1.4,0.3,3.2,2.6,19.2,2023,0.23076923076923084,-0.08064516129032262,0.20454545454545436,0.2727272727272725,-0.2500000000000001,0.06506024096385543,-0.02400000000000002,0.22118380062305287,5.76,1.71,1.5899999999999999,21.0,34.0,10.0,14.0,58.0,48.0,46.0,70.0,0.9300291545189505,104.0,2.5455844122715714,209.0
1280,196,Kevon Harris,SG,25,ORL,34,0,13.4,1.4,3.1,0.439,0.5,1.3,0.372,0.9,1.9,0.484,0.514,0.9,1.2,0.756,0.8,1.2,2.1,0.5,0.5,0.1,0.6,1.6,4.1,2023,,,,,,,,,1.2299999999999998,0.15,0.63,127.0,153.0,92.0,111.0,140.0,77.0,71.0,100.0,0.544776119402985,597.0,1.4849242404917495,406.0
2198,204,Kevon Harris,SG,26,ORL,2,0,3.0,1.0,1.5,0.667,0.0,0.0,0.0,1.0,1.5,0.667,0.667,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,1.5,2.0,2024,-0.5121951219512195,0.0,-0.5238095238095238,-1.0,-1.0,0.519362186788155,-1.0,-1.0,1.2,0.3,0.6,136.0,140.0,134.0,154.0,154.0,1.0,154.0,154.0,1.1666666666666667,16.0,1.4849242404917495,418.0
455,335,Kevon Looney,C,25,GSW,82,80,21.1,2.5,4.4,0.571,0.0,0.0,0.0,2.5,4.4,0.573,0.571,0.9,1.5,0.6,2.5,4.7,7.3,2.0,0.6,0.6,0.8,2.6,6.0,2022,,,,,,,,,0.6000000000000001,0.2,0.73,76.0,26.0,31.0,49.0,72.0,50.0,130.0,90.0,0.7819905213270142,277.0,1.2583057392117916,510.0
1406,296,Kevon Looney,C,26,GSW,82,70,23.9,3.0,4.7,0.63,0.0,0.0,0.0,3.0,4.7,0.632,0.63,1.1,1.9,0.606,3.3,5.9,9.3,2.5,0.6,0.6,0.5,2.7,7.0,2023,0.16666666666666674,0.25,0.27397260273972623,0.0,0.0,0.10332749562171628,,0.010000000000000009,2.1,0.75,2.79,56.0,18.0,15.0,41.0,70.0,34.0,129.0,102.0,0.8368200836820086,199.0,1.2583057392117916,468.0
2312,304,Kevon Looney,C,27,GSW,74,36,16.1,1.9,3.1,0.597,0.0,0.0,0.0,1.9,3.1,0.599,0.597,0.8,1.1,0.675,1.9,3.7,5.7,1.8,0.4,0.4,0.7,2.1,4.5,2024,-0.3571428571428571,-0.28,-0.3870967741935484,-0.33333333333333326,-0.33333333333333326,-0.05238095238095242,,0.11386138613861396,2.6999999999999997,1.08,3.42,73.0,28.0,41.0,73.0,86.0,36.0,119.0,75.0,0.7950310559006211,249.0,1.2583057392117916,482.0
2264,262,Keyontae Johnson,SF,23,OKC,9,0,7.3,0.6,1.8,0.313,0.1,0.3,0.333,0.4,1.4,0.308,0.344,0.0,0.0,0.0,0.4,0.7,1.1,0.4,0.1,0.0,0.4,0.6,1.2,2024,,,,,,,,,0.72,0.24,0.66,146.0,127.0,127.0,144.0,155.0,138.0,91.0,155.0,0.3835616438356165,705.0,,
2151,167,Keyonte George,PG,20,UTA,75,44,27.0,4.3,10.9,0.391,2.0,5.9,0.334,2.3,5.0,0.459,0.482,2.5,3.0,0.848,0.2,2.6,2.8,4.4,0.5,0.1,2.5,1.2,13.0,2024,,,,,,,,,7.8,2.64,1.68,30.0,45.0,58.0,107.0,116.0,108.0,84.0,45.0,0.7703703703703704,274.0,,
59,48,Khem Birch,C,29,TOR,55,28,18.0,1.8,3.6,0.485,0.0,0.3,0.0,1.8,3.4,0.522,0.485,1.0,1.3,0.746,2.2,2.1,4.3,1.0,0.5,0.5,0.5,1.9,4.5,2022,,,,,,,,,0.45,0.1,0.43,88.0,62.0,77.0,59.0,85.0,94.0,130.0,41.0,0.6000000000000001,574.0,1.6263455967290592,409.0
1085,41,Khem Birch,C,30,TOR,20,0,8.1,1.0,1.6,0.594,0.1,0.1,0.5,0.9,1.5,0.6,0.609,0.2,0.3,0.8,0.4,0.9,1.3,0.4,0.3,0.3,0.4,1.2,2.2,2023,-0.5111111111111111,-0.6,-0.6976744186046511,-0.4,-0.4,0.22474226804123698,,0.07238605898123329,0.66,0.12,0.39,120.0,108.0,124.0,86.0,114.0,48.0,14.0,21.0,0.5555555555555556,581.0,1.6263455967290592,380.0
507,377,Khris Middleton,SF,30,MIL,66,66,32.4,6.8,15.5,0.443,2.5,6.6,0.373,4.4,8.9,0.494,0.522,3.9,4.4,0.89,0.6,4.8,5.4,5.4,1.2,0.3,2.9,2.4,20.1,2022,,,,,,,,,2.0100000000000002,0.54,0.54,8.0,5.0,17.0,12.0,87.0,64.0,35.0,17.0,1.0,76.0,2.88675134594813,144.0
1450,332,Khris Middleton,SF,31,MIL,33,19,24.3,5.4,12.3,0.436,1.5,4.9,0.315,3.8,7.4,0.516,0.499,2.8,3.1,0.902,0.8,3.4,4.2,4.9,0.7,0.2,2.2,2.1,15.1,2023,-0.24875621890547273,-0.09259259259259256,-0.2222222222222222,-0.41666666666666663,-0.33333333333333326,-0.015801354401805856,-0.1554959785522788,0.013483146067415852,4.529999999999999,1.47,1.26,21.0,4.0,32.0,50.0,86.0,77.0,87.0,8.0,1.0329218106995883,55.0,2.88675134594813,146.0
2364,340,Khris Middleton,SF,32,MIL,55,55,27.0,5.8,11.7,0.493,1.7,4.5,0.381,4.1,7.2,0.563,0.566,1.8,2.2,0.833,0.7,3.9,4.7,5.3,0.9,0.3,2.3,2.6,15.1,2024,0.0,0.08163265306122436,0.11904761904761907,0.2857142857142858,0.4999999999999998,0.1307339449541285,0.20952380952380945,-0.0764966740576497,9.059999999999999,3.1799999999999997,2.82,18.0,3.0,25.0,40.0,78.0,26.0,43.0,41.0,0.974074074074074,91.0,2.88675134594813,157.0
301,231,Killian Hayes,PG,20,DET,66,40,25.0,2.7,7.0,0.383,0.7,2.5,0.263,2.0,4.4,0.452,0.431,0.9,1.1,0.77,0.5,2.6,3.2,4.2,1.2,0.5,1.7,2.8,6.9,2022,,,,,,,,,0.6900000000000001,0.42000000000000004,0.32000000000000006,74.0,51.0,43.0,33.0,19.0,102.0,107.0,88.0,0.64,510.0,1.9629909152447278,331.0
1290,204,Killian Hayes,PG,21,DET,76,56,28.3,4.0,10.7,0.377,1.1,3.8,0.28,3.0,7.0,0.429,0.426,1.2,1.5,0.821,0.4,2.5,2.9,6.2,1.4,0.4,2.3,2.9,10.3,2023,0.49275362318840576,0.4761904761904763,-0.09375000000000011,0.16666666666666674,-0.19999999999999996,-0.015665796344647487,0.06463878326996197,0.0662337662337662,3.0900000000000003,1.8599999999999999,0.87,53.0,27.0,56.0,14.0,40.0,113.0,113.0,56.0,0.7491166077738515,297.0,1.9629909152447278,310.0
2206,212,Killian Hayes,PG,22,DET,42,31,24.0,2.8,6.7,0.413,0.5,1.8,0.297,2.3,5.0,0.455,0.452,0.8,1.2,0.66,0.3,2.6,2.8,4.9,0.9,0.5,1.2,1.8,6.9,2024,-0.33009708737864074,-0.20967741935483863,-0.034482758620689724,-0.3571428571428571,0.25,0.0954907161803713,0.0607142857142855,-0.1961023142509134,4.14,2.94,1.68,68.0,35.0,58.0,50.0,21.0,87.0,104.0,118.0,0.6666666666666666,440.0,1.9629909152447278,333.0
731,541,Killian Tillie,C,23,MEM,36,3,12.8,1.2,3.5,0.339,0.8,2.4,0.314,0.4,1.1,0.39,0.445,0.1,0.2,0.625,0.6,1.1,1.7,0.6,0.6,0.4,0.4,1.6,3.3,2022,,,,,,,,,0.33,0.06,0.17,102.0,86.0,118.0,49.0,98.0,121.0,49.0,84.0,0.5156249999999999,679.0,,
450,330,Kira Lewis Jr.,PG,20,NOP,24,0,14.2,2.5,6.1,0.404,0.5,2.4,0.224,1.9,3.7,0.523,0.449,0.4,0.5,0.833,0.4,1.3,1.6,2.0,0.5,0.0,1.1,0.7,5.9,2022,,,,,,,,,0.5900000000000001,0.2,0.16000000000000003,87.0,92.0,103.0,106.0,155.0,78.0,120.0,65.0,0.7042253521126761,402.0,1.9849433241279208,329.0
1401,291,Kira Lewis Jr.,PG,21,NOP,25,0,9.4,1.6,3.5,0.455,0.6,1.4,0.441,1.0,2.2,0.463,0.54,0.8,0.9,0.864,0.2,1.1,1.3,0.9,0.4,0.1,0.4,1.0,4.6,2023,-0.22033898305084754,-0.55,-0.1875,-0.19999999999999996,,0.12623762376237613,0.96875,0.037214885954381716,1.38,0.27,0.39,100.0,127.0,111.0,107.0,116.0,39.0,9.0,30.0,0.776595744680851,263.0,1.9849433241279208,307.0
2298,295,Kira Lewis Jr.,PG,22,NOP,15,0,9.6,1.1,3.5,0.308,0.1,1.3,0.1,0.9,2.1,0.438,0.327,0.7,0.7,0.909,0.3,0.7,0.9,1.2,0.3,0.1,0.5,0.5,2.9,2024,-0.3695652173913043,0.33333333333333326,-0.3076923076923077,-0.2500000000000001,0.0,-0.32307692307692315,-0.7732426303854876,0.05208333333333348,1.74,0.72,0.54,122.0,118.0,127.0,125.0,116.0,132.0,134.0,20.0,0.5625,593.0,1.9849433241279208,330.0
2299,295,Kira Lewis Jr.,PG,22,TOR,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,0.0,735.0,1.9849433241279208,330.0
2297,295,Kira Lewis Jr.,PG,22,TOT,28,0,9.5,1.2,3.3,0.37,0.1,1.2,0.121,1.1,2.1,0.508,0.391,0.6,0.7,0.85,0.3,0.6,0.9,1.3,0.3,0.1,0.5,0.5,3.2,2024,,,,,,,,,1.92,0.78,0.54,119.0,116.0,127.0,125.0,116.0,118.0,131.0,43.0,0.6105263157894737,521.0,1.9849433241279208,330.0
2300,295,Kira Lewis Jr.,PG,22,UTA,12,0,9.9,1.5,3.3,0.45,0.2,1.1,0.154,1.3,2.3,0.593,0.475,0.6,0.8,0.778,0.4,0.6,1.0,1.6,0.3,0.1,0.5,0.3,3.8,2024,0.18749999999999978,0.23076923076923084,0.11111111111111116,0.0,0.0,0.21621621621621623,0.2727272727272727,-0.08470588235294108,2.28,0.96,0.6,109.0,107.0,123.0,125.0,116.0,46.0,125.0,89.0,0.6868686868686869,408.0,1.9849433241279208,330.0
724,537,Klay Thompson,SG,31,GSW,32,32,29.4,7.7,17.9,0.429,3.6,9.3,0.385,4.1,8.7,0.477,0.529,1.4,1.6,0.902,0.5,3.4,3.9,2.8,0.5,0.5,1.3,1.7,20.4,2022,,,,,,,,,2.04,0.27999999999999997,0.39,11.0,46.0,30.0,131.0,21.0,85.0,48.0,21.0,0.95578231292517,100.0,2.0207259421636907,315.0
1627,471,Klay Thompson,SG,32,GSW,69,69,33.0,7.9,18.1,0.436,4.4,10.6,0.412,3.6,7.6,0.47,0.556,1.7,1.9,0.879,0.6,3.6,4.1,2.4,0.7,0.4,1.8,1.9,21.9,2023,0.07352941176470584,-0.1428571428571428,0.05128205128205132,0.3999999999999999,-0.19999999999999996,0.01631701631701632,0.07012987012987004,-0.0254988913525499,6.569999999999999,0.72,1.2299999999999998,8.0,49.0,22.0,71.0,37.0,84.0,27.0,33.0,0.8939393939393938,144.0,2.0207259421636907,300.0
2566,498,Klay Thompson,SF,33,GSW,77,63,29.7,6.4,14.7,0.432,3.5,9.0,0.387,2.9,5.7,0.503,0.551,1.6,1.8,0.927,0.5,2.8,3.3,2.3,0.6,0.5,1.5,1.6,17.9,2024,-0.182648401826484,-0.04166666666666674,-0.19512195121951215,-0.1428571428571428,0.25,-0.00917431192660556,-0.06067961165048541,0.054607508532423354,10.739999999999998,1.38,1.9799999999999998,8.0,28.0,63.0,76.0,44.0,91.0,36.0,14.0,0.8282828282828284,208.0,2.0207259421636907,320.0
2029,73,Kobe Brown,PF,24,LAC,44,0,9.0,0.8,2.0,0.411,0.3,1.1,0.292,0.5,1.0,0.548,0.489,0.0,0.0,0.5,0.5,1.0,1.4,0.6,0.3,0.1,0.2,1.1,2.0,2024,,,,,,,,,1.2,0.36,0.84,129.0,117.0,127.0,116.0,136.0,111.0,105.0,125.0,0.4888888888888888,668.0,,
2036,78,Kobe Bufkin,SG,20,ATL,17,0,11.5,2.0,5.4,0.37,0.5,2.4,0.225,1.5,3.1,0.481,0.418,0.2,0.5,0.5,0.4,1.6,1.9,1.6,0.4,0.3,0.6,1.2,4.8,2024,,,,,,,,,2.88,0.96,1.14,95.0,65.0,87.0,102.0,67.0,128.0,124.0,138.0,0.7826086956521741,259.0,,
1597,445,Kobi Simmons,PG,25,CHO,5,0,5.6,0.2,1.2,0.167,0.2,1.0,0.2,0.0,0.2,0.0,0.25,0.4,0.4,1.0,0.2,0.6,0.8,1.0,0.0,0.4,0.2,0.0,1.0,2023,,,,,,,,,0.3,0.3,0.24,131.0,124.0,127.0,135.0,40.0,132.0,126.0,6.0,0.5714285714285714,565.0,2.8284271247461903,158.0
2526,464,Kobi Simmons,PG,26,TOR,4,0,16.8,2.3,5.3,0.429,0.5,2.0,0.25,1.8,3.3,0.538,0.476,0.0,0.0,0.0,0.3,1.5,1.8,3.0,1.5,0.5,0.3,1.3,5.0,2024,4.0,2.0,1.25,,0.25,1.5688622754491015,0.25,-1.0,3.0,1.7999999999999998,1.08,94.0,66.0,93.0,9.0,21.0,72.0,115.0,147.0,0.7023809523809524,378.0,2.8284271247461903,167.0
197,153,Kris Dunn,PG,27,POR,14,3,24.0,3.1,7.3,0.431,0.1,0.8,0.091,3.1,6.5,0.473,0.436,1.2,1.3,0.944,0.6,2.9,3.5,5.6,1.6,0.2,2.3,2.7,7.6,2022,,,,,,,,,0.76,0.5599999999999999,0.35000000000000003,65.0,31.0,33.0,13.0,90.0,53.0,135.0,23.0,0.7708333333333334,297.0,4.021608301828179,49.0
1202,136,Kris Dunn,PG,28,UTA,22,3,25.8,5.3,9.8,0.537,0.8,1.6,0.472,4.5,8.2,0.55,0.576,1.9,2.4,0.774,0.4,4.1,4.5,5.6,1.1,0.5,1.6,2.6,13.2,2023,0.736842105263158,0.0,0.2857142857142858,-0.3125,1.5,0.24593967517401394,4.186813186813187,-0.18008474576271183,3.9599999999999995,1.68,1.3499999999999999,36.0,35.0,20.0,35.0,23.0,8.0,5.0,74.0,0.9651162790697674,83.0,4.021608301828179,50.0
2104,136,Kris Dunn,PG,29,UTA,66,32,18.9,2.2,4.7,0.47,0.6,1.7,0.369,1.6,3.1,0.525,0.535,0.3,0.5,0.688,0.8,2.1,2.9,3.8,1.0,0.4,1.2,2.0,5.4,2024,-0.5909090909090908,-0.3214285714285714,-0.3555555555555556,-0.09090909090909094,-0.19999999999999996,-0.12476722532588469,-0.21822033898305082,-0.11111111111111116,3.24,2.28,1.74,86.0,52.0,54.0,37.0,34.0,29.0,58.0,113.0,0.7142857142857143,360.0,4.021608301828179,53.0
2399,366,Kris Murray,SF,23,POR,62,29,21.7,2.3,5.9,0.396,0.8,3.0,0.268,1.5,3.0,0.525,0.463,0.6,0.9,0.661,1.4,2.2,3.6,1.3,0.9,0.3,0.9,1.5,6.1,2024,,,,,,,,,3.6599999999999997,0.78,2.16,70.0,66.0,48.0,40.0,78.0,119.0,127.0,120.0,0.5622119815668204,594.0,,
602,455,Kristaps Porzingis,PF,26,DAL,34,34,29.5,6.7,14.9,0.451,1.4,5.1,0.283,5.3,9.9,0.537,0.499,4.3,5.0,0.865,1.9,5.8,7.7,2.0,0.7,1.7,1.6,2.6,19.2,2022,,,,,,,,,1.92,0.2,0.77,10.0,30.0,11.0,47.0,3.0,97.0,97.0,18.0,1.0610169491525423,48.0,1.6379865689315036,405.0
601,455,Kristaps Porzingis,PF,26,TOT,51,51,29.0,6.9,15.0,0.459,1.5,4.9,0.31,5.4,10.1,0.532,0.51,4.9,5.6,0.867,2.0,6.1,8.1,2.3,0.7,1.6,1.6,2.7,20.2,2022,0.05208333333333326,0.1499999999999999,0.051948051948051965,0.0,-0.05882352941176461,0.017738359201773912,0.09540636042402828,0.0023121387283238093,2.02,0.22999999999999998,0.81,7.0,20.0,9.0,47.0,4.0,90.0,82.0,17.0,1.1344827586206896,26.0,1.6379865689315036,405.0
603,455,Kristaps Porzingis,PF,26,WAS,17,17,28.2,7.2,15.2,0.475,1.7,4.6,0.367,5.5,10.6,0.522,0.531,5.9,6.8,0.871,2.2,6.6,8.8,2.9,0.7,1.5,1.6,2.9,22.1,2022,0.09405940594059414,0.26086956521739135,0.08641975308641991,0.0,-0.0625,0.03485838779956407,0.18387096774193545,0.0046136101499423265,2.2100000000000004,0.29,0.8800000000000001,5.0,12.0,4.0,47.0,5.0,71.0,42.0,15.0,1.2765957446808511,10.0,1.6379865689315036,405.0
1531,393,Kristaps Porzingis,C,27,WAS,65,65,32.6,7.8,15.7,0.498,2.1,5.5,0.385,5.7,10.2,0.559,0.565,5.4,6.4,0.851,1.8,6.6,8.4,2.7,0.9,1.5,2.1,3.0,23.2,2023,0.04977375565610842,-0.06896551724137923,-0.045454545454545525,0.2857142857142858,0.0,0.04842105263157892,0.04904632152588562,-0.02296211251435132,6.96,0.81,2.52,5.0,16.0,27.0,17.0,10.0,96.0,31.0,10.0,1.125766871165644,25.0,1.6379865689315036,376.0
2459,409,Kristaps Porzingis,C,28,BOS,57,57,29.6,6.8,13.2,0.516,1.9,5.1,0.375,4.9,8.1,0.606,0.589,4.5,5.3,0.858,1.7,5.5,7.2,2.0,0.7,1.9,1.6,2.7,20.1,2024,-0.13362068965517238,-0.2592592592592593,-0.1428571428571429,-0.22222222222222232,0.2666666666666666,0.03614457831325302,-0.025974025974025983,0.008225616921269108,12.06,1.2,4.32,7.0,24.0,28.0,31.0,10.0,77.0,17.0,11.0,1.0777027027027026,41.0,1.6379865689315036,386.0
14,11,Kyle Anderson,PF,28,MEM,69,11,21.5,3.0,6.8,0.446,0.5,1.6,0.33,2.5,5.2,0.481,0.484,1.0,1.5,0.638,1.0,4.3,5.3,2.7,1.1,0.7,1.0,1.6,7.6,2022,,,,,,,,,0.76,0.27,0.53,62.0,13.0,41.0,15.0,36.0,98.0,68.0,107.0,0.8093023255813955,240.0,1.5099668870541498,433.0
1040,10,Kyle Anderson,PF,29,MIN,69,46,28.4,3.7,7.2,0.509,0.6,1.5,0.41,3.0,5.7,0.536,0.553,1.4,2.0,0.735,1.0,4.4,5.3,4.9,1.1,0.9,1.5,2.1,9.4,2023,0.23684210526315796,0.8148148148148149,0.0,0.0,0.2857142857142858,0.141255605381166,0.2424242424242422,0.15203761755485878,2.82,1.47,1.5899999999999999,38.0,6.0,32.0,10.0,11.0,33.0,9.0,66.0,0.7605633802816902,283.0,1.5099668870541498,402.0
1938,10,Kyle Anderson,PF,30,MIN,79,10,22.6,2.5,5.5,0.46,0.1,0.6,0.229,2.4,4.9,0.488,0.472,1.2,1.7,0.708,0.8,2.7,3.5,4.2,0.9,0.6,1.2,1.6,6.4,2024,-0.3191489361702128,-0.1428571428571429,-0.3396226415094339,-0.18181818181818188,-0.33333333333333337,-0.09626719056974453,-0.4414634146341463,-0.03673469387755102,3.84,2.52,2.1,75.0,15.0,70.0,26.0,51.0,69.0,121.0,89.0,0.6902654867256638,400.0,1.5099668870541498,416.0
274,212,Kyle Guy,SG,24,MIA,19,0,9.8,1.4,3.4,0.4,0.7,2.1,0.35,0.6,1.3,0.48,0.508,0.4,0.6,0.667,0.2,0.7,0.9,0.9,0.4,0.1,0.7,0.6,3.9,2022,,,,,,,,,0.39,0.09000000000000001,0.09000000000000001,135.0,133.0,172.0,145.0,147.0,118.0,82.0,148.0,0.6326530612244897,524.0,,
433,319,Kyle Kuzma,PF,26,WAS,66,66,33.4,6.4,14.2,0.452,1.9,5.7,0.341,4.5,8.5,0.526,0.52,2.4,3.3,0.712,1.1,7.4,8.5,3.5,0.6,0.9,2.6,1.9,17.1,2022,,,,,,,,,1.7100000000000002,0.35000000000000003,0.8500000000000001,14.0,11.0,6.0,58.0,21.0,96.0,60.0,81.0,0.9161676646706588,127.0,2.702468007827907,179.0
1384,278,Kyle Kuzma,PF,27,WAS,64,64,35.0,8.0,17.8,0.448,2.5,7.5,0.333,5.5,10.3,0.533,0.518,2.7,3.7,0.73,0.9,6.4,7.2,3.7,0.6,0.5,3.0,2.3,21.2,2023,0.23976608187134496,0.05714285714285716,-0.15294117647058825,0.0,-0.4444444444444444,-0.008849557522123908,-0.02346041055718473,0.02528089887640461,6.359999999999999,1.11,2.16,8.0,13.0,13.0,53.0,42.0,77.0,71.0,69.0,0.9485714285714286,91.0,2.702468007827907,181.0
2288,286,Kyle Kuzma,PF,28,WAS,70,70,32.6,8.7,18.8,0.463,2.2,6.4,0.336,6.5,12.3,0.53,0.521,2.7,3.4,0.775,0.9,5.7,6.6,4.2,0.5,0.7,2.7,2.2,22.2,2024,0.04716981132075482,0.1351351351351351,-0.08333333333333337,-0.16666666666666663,0.3999999999999999,0.033482142857142794,0.009009009009008917,0.06164383561643838,13.319999999999999,2.52,3.9599999999999995,11.0,15.0,20.0,86.0,38.0,67.0,75.0,57.0,1.049079754601227,52.0,2.702468007827907,184.0
462,340,Kyle Lowry,PG,35,MIA,63,63,33.9,4.4,10.0,0.44,2.3,6.1,0.377,2.1,3.9,0.539,0.555,2.3,2.8,0.851,0.5,4.0,4.5,7.5,1.1,0.3,2.7,2.8,13.4,2022,,,,,,,,,1.34,0.75,0.45,28.0,10.0,16.0,37.0,60.0,48.0,40.0,52.0,0.7905604719764012,267.0,2.4294032188996546,238.0
